determined_at,type,special_key,meta_key,target.target_id,masked_key,gid,target.target_type,shift_key,control_key
34206,KEY_UP,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,1091.0,07361069,text,,
34976,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,366.0,07361069,text,,
36208,KEY_DOWN,Backspace,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,,07361069,text,,
36277,KEY_UP,Backspace,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,,07361069,text,,
36348,KEY_DOWN,Backspace,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,,07361069,text,,
36404,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,366.0,07361069,text,,
36467,KEY_UP,Backspace,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,,07361069,text,,
36564,KEY_UP,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,366.0,07361069,text,,
35155,KEY_UP,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,366.0,07361069,text,,
35434,KEY_DOWN,Backspace,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,,07361069,text,,
35503,KEY_UP,Backspace,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,,07361069,text,,
35654,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,7839.0,07361069,text,,
35751,KEY_UP,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,7839.0,07361069,text,,
35759,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,1091.0,07361069,text,,
35812,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,366.0,07361069,text,,
35877,KEY_UP,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,1091.0,07361069,text,,
35951,KEY_UP,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,366.0,07361069,text,,
38850,KEY_DOWN,Tab,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,,07361069,text,,
38942,KEY_UP,Tab,,e70e9dfc-34f8-4873-849c-e6c69969dca4,,07361069,email,,
41390,KEY_DOWN,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,345.0,07361069,email,,
41438,KEY_DOWN,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,589.0,07361069,email,,
41508,KEY_UP,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,345.0,07361069,email,,
41576,KEY_UP,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,589.0,07361069,email,,
42658,KEY_DOWN,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,7776.0,07361069,email,,
42728,KEY_UP,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,7776.0,07361069,email,,
43083,KEY_DOWN,Backspace,,e70e9dfc-34f8-4873-849c-e6c69969dca4,,07361069,email,,
44248,KEY_DOWN,Backspace,,e70e9dfc-34f8-4873-849c-e6c69969dca4,,07361069,email,,
44317,KEY_UP,Backspace,,e70e9dfc-34f8-4873-849c-e6c69969dca4,,07361069,email,,
44418,KEY_DOWN,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,120.0,07361069,email,,
44467,KEY_UP,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,120.0,07361069,email,,
44554,KEY_DOWN,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,589.0,07361069,email,,
44623,KEY_UP,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,589.0,07361069,email,,
44719,KEY_DOWN,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,106.0,07361069,email,,
44877,KEY_UP,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,106.0,07361069,email,,
43153,KEY_UP,Backspace,,e70e9dfc-34f8-4873-849c-e6c69969dca4,,07361069,email,,
43222,KEY_DOWN,Backspace,,e70e9dfc-34f8-4873-849c-e6c69969dca4,,07361069,email,,
43318,KEY_UP,Backspace,,e70e9dfc-34f8-4873-849c-e6c69969dca4,,07361069,email,,
43385,KEY_DOWN,Backspace,,e70e9dfc-34f8-4873-849c-e6c69969dca4,,07361069,email,,
43475,KEY_UP,Backspace,,e70e9dfc-34f8-4873-849c-e6c69969dca4,,07361069,email,,
43544,KEY_DOWN,Backspace,,e70e9dfc-34f8-4873-849c-e6c69969dca4,,07361069,email,,
43657,KEY_UP,Backspace,,e70e9dfc-34f8-4873-849c-e6c69969dca4,,07361069,email,,
43758,KEY_DOWN,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,345.0,07361069,email,,
43853,KEY_DOWN,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,589.0,07361069,email,,
43918,KEY_UP,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,345.0,07361069,email,,
43966,KEY_UP,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,589.0,07361069,email,,
45569,KEY_DOWN,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,67.0,07361069,email,,
45601,KEY_DOWN,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,1093.0,07361069,email,,
45687,KEY_UP,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,67.0,07361069,email,,
45762,KEY_UP,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,1093.0,07361069,email,,
45923,KEY_DOWN,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,7907.0,07361069,email,,
45991,KEY_UP,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,7907.0,07361069,email,,
46390,KEY_DOWN,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,70.0,07361069,email,,
46458,KEY_UP,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,70.0,07361069,email,,
46611,KEY_DOWN,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,120.0,07361069,email,,
46681,KEY_UP,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,120.0,07361069,email,,
47073,KEY_DOWN,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,66.0,07361069,email,,
47142,KEY_DOWN,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,589.0,07361069,email,,
47212,KEY_UP,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,66.0,07361069,email,,
47304,KEY_UP,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,589.0,07361069,email,,
47860,KEY_DOWN,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,72.0,07361069,email,,
47930,KEY_UP,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,72.0,07361069,email,,
48174,KEY_DOWN,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,70.0,07361069,email,,
48244,KEY_UP,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,70.0,07361069,email,,
48544,KEY_DOWN,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,66.0,07361069,email,,
48635,KEY_DOWN,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,345.0,07361069,email,,
48684,KEY_UP,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,66.0,07361069,email,,
48784,KEY_DOWN,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,1111.0,07361069,email,,
48802,KEY_UP,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,345.0,07361069,email,,
48835,KEY_UP,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,1111.0,07361069,email,,
48996,KEY_DOWN,Shift,,e70e9dfc-34f8-4873-849c-e6c69969dca4,,07361069,email,True,
49117,KEY_DOWN,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,1098.0,07361069,email,True,
49185,KEY_UP,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,1098.0,07361069,email,True,
49252,KEY_UP,Shift,,e70e9dfc-34f8-4873-849c-e6c69969dca4,,07361069,email,,
49892,KEY_DOWN,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,66.0,07361069,email,,
49940,KEY_UP,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,66.0,07361069,email,,
50140,KEY_DOWN,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,118.0,07361069,email,,
50185,KEY_DOWN,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,80.0,07361069,email,,
50236,KEY_UP,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,118.0,07361069,email,,
50334,KEY_DOWN,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,76.0,07361069,email,,
50349,KEY_UP,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,80.0,07361069,email,,
50407,KEY_UP,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,76.0,07361069,email,,
50567,KEY_DOWN,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,70.0,07361069,email,,
50635,KEY_UP,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,70.0,07361069,email,,
50751,KEY_DOWN,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,375.0,07361069,email,,
50860,KEY_UP,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,375.0,07361069,email,,
51206,KEY_DOWN,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,66.0,07361069,email,,
51317,KEY_UP,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,66.0,07361069,email,,
51334,KEY_DOWN,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,72.0,07361069,email,,
51445,KEY_UP,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,72.0,07361069,email,,
51463,KEY_DOWN,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,345.0,07361069,email,,
51554,KEY_UP,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,345.0,07361069,email,,
51586,KEY_DOWN,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,7907.0,07361069,email,,
51719,KEY_DOWN,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,76.0,07361069,email,,
51751,KEY_UP,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,7907.0,07361069,email,,
51794,KEY_UP,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,76.0,07361069,email,,
52118,KEY_DOWN,Tab,,e70e9dfc-34f8-4873-849c-e6c69969dca4,,07361069,email,,
52251,KEY_UP,Tab,,376cd94e-3e47-4db0-bd46-f3df5fe76b74,,07361069,password,,
52622,KEY_DOWN,Shift,,376cd94e-3e47-4db0-bd46-f3df5fe76b74,,07361069,password,True,
52783,KEY_DOWN,,,376cd94e-3e47-4db0-bd46-f3df5fe76b74,1076.0,07361069,password,True,
52893,KEY_UP,Shift,,376cd94e-3e47-4db0-bd46-f3df5fe76b74,,07361069,password,,
52899,KEY_UP,,,376cd94e-3e47-4db0-bd46-f3df5fe76b74,69.0,07361069,password,,
53108,KEY_DOWN,,,376cd94e-3e47-4db0-bd46-f3df5fe76b74,7802.0,07361069,password,,
53219,KEY_UP,,,376cd94e-3e47-4db0-bd46-f3df5fe76b74,7802.0,07361069,password,,
53333,KEY_DOWN,,,376cd94e-3e47-4db0-bd46-f3df5fe76b74,118.0,07361069,password,,
53403,KEY_UP,,,376cd94e-3e47-4db0-bd46-f3df5fe76b74,118.0,07361069,password,,
53474,KEY_DOWN,,,376cd94e-3e47-4db0-bd46-f3df5fe76b74,118.0,07361069,password,,
53585,KEY_UP,,,376cd94e-3e47-4db0-bd46-f3df5fe76b74,118.0,07361069,password,,
53606,KEY_DOWN,,,376cd94e-3e47-4db0-bd46-f3df5fe76b74,7908.0,07361069,password,,
53677,KEY_DOWN,,,376cd94e-3e47-4db0-bd46-f3df5fe76b74,7846.0,07361069,password,,
53745,KEY_UP,,,376cd94e-3e47-4db0-bd46-f3df5fe76b74,7908.0,07361069,password,,
53818,KEY_UP,,,376cd94e-3e47-4db0-bd46-f3df5fe76b74,7846.0,07361069,password,,
53967,KEY_DOWN,,,376cd94e-3e47-4db0-bd46-f3df5fe76b74,381.0,07361069,password,,
54039,KEY_DOWN,,,376cd94e-3e47-4db0-bd46-f3df5fe76b74,437.0,07361069,password,,
54109,KEY_DOWN,,,376cd94e-3e47-4db0-bd46-f3df5fe76b74,120.0,07361069,password,,
54132,KEY_UP,,,376cd94e-3e47-4db0-bd46-f3df5fe76b74,381.0,07361069,password,,
54183,KEY_UP,,,376cd94e-3e47-4db0-bd46-f3df5fe76b74,437.0,07361069,password,,
54252,KEY_UP,,,376cd94e-3e47-4db0-bd46-f3df5fe76b74,120.0,07361069,password,,
54293,KEY_DOWN,Shift,,376cd94e-3e47-4db0-bd46-f3df5fe76b74,,07361069,password,True,
54455,KEY_DOWN,,,376cd94e-3e47-4db0-bd46-f3df5fe76b74,79.0,07361069,password,True,
54545,KEY_UP,,,376cd94e-3e47-4db0-bd46-f3df5fe76b74,79.0,07361069,password,True,
54610,KEY_UP,Shift,,376cd94e-3e47-4db0-bd46-f3df5fe76b74,,07361069,password,,
55375,KEY_DOWN,Enter,,376cd94e-3e47-4db0-bd46-f3df5fe76b74,,07361069,password,,
55445,KEY_UP,Enter,,42e5d22b-d233-4ce0-9bf1-1531b284b7ec,,07361069,body,,
58138,KEY_DOWN,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,83.0,07361069,email,,
58275,KEY_UP,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,83.0,07361069,email,,
58279,KEY_DOWN,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,7702.0,07361069,email,,
58371,KEY_UP,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,7702.0,07361069,email,,
58416,KEY_DOWN,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,7907.0,07361069,email,,
58529,KEY_UP,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,7907.0,07361069,email,,
58561,KEY_DOWN,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,540.0,07361069,email,,
58630,KEY_UP,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,540.0,07361069,email,,
58995,KEY_DOWN,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,1102.0,07361069,email,,
59050,KEY_DOWN,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,67.0,07361069,email,,
59135,KEY_UP,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,1102.0,07361069,email,,
59209,KEY_UP,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,67.0,07361069,email,,
59219,KEY_DOWN,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,1112.0,07361069,email,,
59288,KEY_UP,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,1112.0,07361069,email,,
59838,KEY_DOWN,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,1142.0,07361069,email,,
59887,KEY_UP,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,1142.0,07361069,email,,
60059,KEY_DOWN,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,7702.0,07361069,email,,
60106,KEY_UP,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,7702.0,07361069,email,,
61196,KEY_DOWN,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,78.0,07361069,email,,
61268,KEY_DOWN,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,7907.0,07361069,email,,
61291,KEY_UP,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,78.0,07361069,email,,
61385,KEY_UP,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,7907.0,07361069,email,,
61462,KEY_DOWN,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,84.0,07361069,email,,
61554,KEY_UP,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,84.0,07361069,email,,
61737,KEY_DOWN,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,1142.0,07361069,email,,
61802,KEY_UP,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,1142.0,07361069,email,,
61840,KEY_DOWN,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,78.0,07361069,email,,
61934,KEY_DOWN,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,83.0,07361069,email,,
61958,KEY_UP,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,78.0,07361069,email,,
62034,KEY_DOWN,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,119.0,07361069,email,,
62075,KEY_UP,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,83.0,07361069,email,,
62129,KEY_UP,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,119.0,07361069,email,,
62270,KEY_DOWN,Shift,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,,07361069,email,True,
63197,KEY_DOWN,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,353.0,07361069,email,True,
63258,KEY_UP,Shift,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,,07361069,email,,
63291,KEY_UP,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,622.0,07361069,email,,
63516,KEY_DOWN,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,78.0,07361069,email,,
63606,KEY_UP,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,78.0,07361069,email,,
63742,KEY_DOWN,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,1060.0,07361069,email,,
63834,KEY_DOWN,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,370.0,07361069,email,,
63858,KEY_UP,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,1060.0,07361069,email,,
63957,KEY_DOWN,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,85.0,07361069,email,,
63974,KEY_UP,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,370.0,07361069,email,,
64054,KEY_UP,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,85.0,07361069,email,,
64211,KEY_DOWN,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,1142.0,07361069,email,,
64237,KEY_DOWN,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,1112.0,07361069,email,,
64267,KEY_UP,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,1112.0,07361069,email,,
64268,KEY_UP,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,1142.0,07361069,email,,
64735,KEY_DOWN,Backspace,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,,07361069,email,,
64803,KEY_UP,Backspace,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,,07361069,email,,
64938,KEY_DOWN,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,88.0,07361069,email,,
65025,KEY_UP,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,88.0,07361069,email,,
65108,KEY_DOWN,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,78.0,07361069,email,,
65156,KEY_UP,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,78.0,07361069,email,,
65540,KEY_DOWN,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,84.0,07361069,email,,
65633,KEY_UP,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,84.0,07361069,email,,
65670,KEY_DOWN,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,83.0,07361069,email,,
65762,KEY_UP,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,83.0,07361069,email,,
65773,KEY_DOWN,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,1112.0,07361069,email,,
65885,KEY_DOWN,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,85.0,07361069,email,,
65913,KEY_UP,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,1112.0,07361069,email,,
65979,KEY_UP,,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,85.0,07361069,email,,
66168,KEY_DOWN,Tab,,689cf79b-6d09-41ab-8dd6-88382b0dcde3,,07361069,email,,
66259,KEY_UP,Tab,,b8dca0ec-0521-4b51-94e9-bf6f89ccffee,,07361069,password,,
66635,KEY_DOWN,Shift,,b8dca0ec-0521-4b51-94e9-bf6f89ccffee,,07361069,password,True,
67035,KEY_DOWN,,,b8dca0ec-0521-4b51-94e9-bf6f89ccffee,679.0,07361069,password,True,
67143,KEY_UP,Shift,,b8dca0ec-0521-4b51-94e9-bf6f89ccffee,,07361069,password,,
67151,KEY_UP,,,b8dca0ec-0521-4b51-94e9-bf6f89ccffee,331.0,07361069,password,,
67317,KEY_DOWN,,,b8dca0ec-0521-4b51-94e9-bf6f89ccffee,7746.0,07361069,password,,
67406,KEY_UP,,,b8dca0ec-0521-4b51-94e9-bf6f89ccffee,7746.0,07361069,password,,
67499,KEY_DOWN,,,b8dca0ec-0521-4b51-94e9-bf6f89ccffee,455.0,07361069,password,,
67568,KEY_UP,,,b8dca0ec-0521-4b51-94e9-bf6f89ccffee,455.0,07361069,password,,
67658,KEY_DOWN,,,b8dca0ec-0521-4b51-94e9-bf6f89ccffee,455.0,07361069,password,,
67729,KEY_UP,,,b8dca0ec-0521-4b51-94e9-bf6f89ccffee,455.0,07361069,password,,
67770,KEY_DOWN,,,b8dca0ec-0521-4b51-94e9-bf6f89ccffee,103.0,07361069,password,,
67796,KEY_DOWN,,,b8dca0ec-0521-4b51-94e9-bf6f89ccffee,444.0,07361069,password,,
67843,KEY_UP,,,b8dca0ec-0521-4b51-94e9-bf6f89ccffee,103.0,07361069,password,,
67918,KEY_UP,,,b8dca0ec-0521-4b51-94e9-bf6f89ccffee,444.0,07361069,password,,
68025,KEY_DOWN,,,b8dca0ec-0521-4b51-94e9-bf6f89ccffee,7805.0,07361069,password,,
68119,KEY_DOWN,,,b8dca0ec-0521-4b51-94e9-bf6f89ccffee,114.0,07361069,password,,
68143,KEY_DOWN,,,b8dca0ec-0521-4b51-94e9-bf6f89ccffee,7860.0,07361069,password,,
68188,KEY_UP,,,b8dca0ec-0521-4b51-94e9-bf6f89ccffee,7805.0,07361069,password,,
68216,KEY_UP,,,b8dca0ec-0521-4b51-94e9-bf6f89ccffee,114.0,07361069,password,,
68266,KEY_UP,,,b8dca0ec-0521-4b51-94e9-bf6f89ccffee,7860.0,07361069,password,,
68284,KEY_DOWN,Shift,,b8dca0ec-0521-4b51-94e9-bf6f89ccffee,,07361069,password,True,
68401,KEY_DOWN,,,b8dca0ec-0521-4b51-94e9-bf6f89ccffee,69.0,07361069,password,True,
68492,KEY_UP,,,b8dca0ec-0521-4b51-94e9-bf6f89ccffee,69.0,07361069,password,True,
68536,KEY_UP,Shift,,b8dca0ec-0521-4b51-94e9-bf6f89ccffee,,07361069,password,,
68670,KEY_DOWN,Enter,,b8dca0ec-0521-4b51-94e9-bf6f89ccffee,,07361069,password,,
68761,KEY_UP,Enter,,42e5d22b-d233-4ce0-9bf1-1531b284b7ec,,07361069,body,,
77467,KEY_DOWN,,,9206138a-6f92-40fb-8541-37cb35c9b07b,7813.0,07361069,text,,
77535,KEY_UP,,,9206138a-6f92-40fb-8541-37cb35c9b07b,7813.0,07361069,text,,
77636,KEY_DOWN,,,9206138a-6f92-40fb-8541-37cb35c9b07b,7748.0,07361069,text,,
77728,KEY_UP,,,9206138a-6f92-40fb-8541-37cb35c9b07b,7748.0,07361069,text,,
79968,KEY_DOWN,,,9206138a-6f92-40fb-8541-37cb35c9b07b,7810.0,07361069,text,,
80040,KEY_DOWN,,,9206138a-6f92-40fb-8541-37cb35c9b07b,512.0,07361069,text,,
80107,KEY_UP,,,9206138a-6f92-40fb-8541-37cb35c9b07b,7810.0,07361069,text,,
80157,KEY_UP,,,9206138a-6f92-40fb-8541-37cb35c9b07b,512.0,07361069,text,,
83752,KEY_DOWN,,,9206138a-6f92-40fb-8541-37cb35c9b07b,410.0,07361069,text,,
83863,KEY_UP,,,9206138a-6f92-40fb-8541-37cb35c9b07b,410.0,07361069,text,,
84204,KEY_DOWN,,,9206138a-6f92-40fb-8541-37cb35c9b07b,7692.0,07361069,text,,
84295,KEY_UP,,,9206138a-6f92-40fb-8541-37cb35c9b07b,7692.0,07361069,text,,
87361,KEY_DOWN,,,9206138a-6f92-40fb-8541-37cb35c9b07b,410.0,07361069,text,,
87501,KEY_UP,,,9206138a-6f92-40fb-8541-37cb35c9b07b,410.0,07361069,text,,
87657,KEY_DOWN,,,9206138a-6f92-40fb-8541-37cb35c9b07b,7837.0,07361069,text,,
87771,KEY_UP,,,9206138a-6f92-40fb-8541-37cb35c9b07b,7837.0,07361069,text,,
90216,KEY_DOWN,,,9206138a-6f92-40fb-8541-37cb35c9b07b,7810.0,07361069,text,,
90262,KEY_DOWN,,,9206138a-6f92-40fb-8541-37cb35c9b07b,7813.0,07361069,text,,
90353,KEY_UP,,,9206138a-6f92-40fb-8541-37cb35c9b07b,7810.0,07361069,text,,
90424,KEY_UP,,,9206138a-6f92-40fb-8541-37cb35c9b07b,7813.0,07361069,text,,
92025,KEY_DOWN,,,9206138a-6f92-40fb-8541-37cb35c9b07b,7692.0,07361069,text,,
92116,KEY_UP,,,9206138a-6f92-40fb-8541-37cb35c9b07b,7692.0,07361069,text,,
92233,KEY_DOWN,,,9206138a-6f92-40fb-8541-37cb35c9b07b,7748.0,07361069,text,,
92344,KEY_UP,,,9206138a-6f92-40fb-8541-37cb35c9b07b,7748.0,07361069,text,,
93539,KEY_DOWN,,,9206138a-6f92-40fb-8541-37cb35c9b07b,7837.0,07361069,text,,
93630,KEY_UP,,,9206138a-6f92-40fb-8541-37cb35c9b07b,7837.0,07361069,text,,
93700,KEY_DOWN,,,9206138a-6f92-40fb-8541-37cb35c9b07b,7837.0,07361069,text,,
93837,KEY_UP,,,9206138a-6f92-40fb-8541-37cb35c9b07b,7837.0,07361069,text,,
94083,KEY_DOWN,,,9206138a-6f92-40fb-8541-37cb35c9b07b,1151.0,07361069,text,,
94196,KEY_UP,,,9206138a-6f92-40fb-8541-37cb35c9b07b,1151.0,07361069,text,,
94333,KEY_DOWN,,,9206138a-6f92-40fb-8541-37cb35c9b07b,7692.0,07361069,text,,
94444,KEY_UP,,,9206138a-6f92-40fb-8541-37cb35c9b07b,7692.0,07361069,text,,
94960,KEY_DOWN,Tab,,9206138a-6f92-40fb-8541-37cb35c9b07b,,07361069,text,,
95051,KEY_UP,Tab,,09d1d46c-4b81-4e62-878f-5cdff7c11c53,,07361069,text,,
99286,KEY_DOWN,,,09d1d46c-4b81-4e62-878f-5cdff7c11c53,219.0,07361069,text,,
99420,KEY_UP,,,09d1d46c-4b81-4e62-878f-5cdff7c11c53,219.0,07361069,text,,
100488,KEY_DOWN,,,09d1d46c-4b81-4e62-878f-5cdff7c11c53,74.0,07361069,text,,
100629,KEY_DOWN,,,09d1d46c-4b81-4e62-878f-5cdff7c11c53,469.0,07361069,text,,
100651,KEY_UP,,,09d1d46c-4b81-4e62-878f-5cdff7c11c53,74.0,07361069,text,,
100702,KEY_UP,,,09d1d46c-4b81-4e62-878f-5cdff7c11c53,469.0,07361069,text,,
101394,KEY_DOWN,Tab,,09d1d46c-4b81-4e62-878f-5cdff7c11c53,,07361069,text,,
101530,KEY_UP,Tab,,26cbe5ec-d159-438f-9239-f318b5022791,,07361069,text,,
103550,KEY_DOWN,,,26cbe5ec-d159-438f-9239-f318b5022791,1088.0,07361069,text,,
103686,KEY_UP,,,26cbe5ec-d159-438f-9239-f318b5022791,1088.0,07361069,text,,
103795,KEY_DOWN,,,26cbe5ec-d159-438f-9239-f318b5022791,69.0,07361069,text,,
103885,KEY_UP,,,26cbe5ec-d159-438f-9239-f318b5022791,69.0,07361069,text,,
103917,KEY_DOWN,,,26cbe5ec-d159-438f-9239-f318b5022791,65.0,07361069,text,,
104034,KEY_UP,,,26cbe5ec-d159-438f-9239-f318b5022791,65.0,07361069,text,,
77467,KEY_DOWN,,,9206138a-6f92-40fb-8541-37cb35c9b07b,7753.0,07361069,text,,
77535,KEY_UP,,,9206138a-6f92-40fb-8541-37cb35c9b07b,7753.0,07361069,text,,
