determined_at,type,special_key,meta_key,target.target_id,masked_key,gid,target.target_type,shift_key,control_key,time_diff
41322,KEY_DOWN,,,ebb29d1a-b928-4784-9f8b-503baf9fda6f,1019.0,96026476,password,,,74.0
41540,KEY_DOWN,,,ebb29d1a-b928-4784-9f8b-503baf9fda6f,74.0,96026476,password,,,218.0
41598,KEY_DOWN,,,ebb29d1a-b928-4784-9f8b-503baf9fda6f,70.0,96026476,password,,,58.0
41663,KEY_DOWN,,,ebb29d1a-b928-4784-9f8b-503baf9fda6f,7756.0,96026476,password,,,65.0
41893,KEY_DOWN,Shift,,ebb29d1a-b928-4784-9f8b-503baf9fda6f,,96026476,password,True,,230.0
42040,KEY_DOWN,,,ebb29d1a-b928-4784-9f8b-503baf9fda6f,108.0,96026476,password,True,,147.0
45110,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,117.0,96026476,text,,,3070.0
45110,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,1053.0,96026476,text,,,0.0
45307,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,1080.0,96026476,text,,,197.0
45307,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,77.0,96026476,text,,,0.0
45487,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,117.0,96026476,text,,,180.0
45487,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,1053.0,96026476,text,,,0.0
45945,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,89.0,96026476,text,,,458.0
45945,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,368.0,96026476,text,,,0.0
46436,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,7900.0,96026476,text,,,491.0
46436,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,7772.0,96026476,text,,,0.0
46714,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,419.0,96026476,text,,,278.0
46714,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,1028.0,96026476,text,,,0.0
47026,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,116.0,96026476,text,,,312.0
47026,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,67.0,96026476,text,,,0.0
47828,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,1044.0,96026476,text,,,802.0
47828,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,7723.0,96026476,text,,,0.0
48303,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,116.0,96026476,text,,,475.0
48303,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,67.0,96026476,text,,,0.0
48533,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,1044.0,96026476,text,,,230.0
48533,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,7723.0,96026476,text,,,0.0
49744,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,419.0,96026476,text,,,1211.0
49744,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,1028.0,96026476,text,,,0.0
50366,KEY_DOWN,Backspace,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,,96026476,text,,,622.0
50366,KEY_DOWN,Backspace,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,,96026476,text,,,0.0
50858,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,1021.0,96026476,text,,,492.0
50858,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,1032.0,96026476,text,,,0.0
52822,KEY_DOWN,Backspace,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,,96026476,text,,,1964.0
52822,KEY_DOWN,Backspace,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,,96026476,text,,,0.0
53068,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,419.0,96026476,text,,,246.0
53068,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,1028.0,96026476,text,,,0.0
53413,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,116.0,96026476,text,,,345.0
53413,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,67.0,96026476,text,,,0.0
53757,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,1044.0,96026476,text,,,344.0
53757,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,7723.0,96026476,text,,,0.0
54215,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,116.0,96026476,text,,,458.0
54215,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,67.0,96026476,text,,,0.0
54854,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,1044.0,96026476,text,,,639.0
54854,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,7723.0,96026476,text,,,0.0
55805,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,1021.0,96026476,text,,,951.0
55805,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,1032.0,96026476,text,,,0.0
56641,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,419.0,96026476,text,,,836.0
56641,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,1028.0,96026476,text,,,0.0
57919,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,116.0,96026476,text,,,1278.0
57919,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,67.0,96026476,text,,,0.0
58674,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,1021.0,96026476,text,,,755.0
58674,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,1032.0,96026476,text,,,0.0
59034,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,1021.0,96026476,text,,,360.0
59034,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,1032.0,96026476,text,,,0.0
59264,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,1080.0,96026476,text,,,230.0
59264,KEY_DOWN,,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,77.0,96026476,text,,,0.0
59725,KEY_DOWN,Tab,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,,96026476,text,,,461.0
59725,KEY_DOWN,Tab,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,,96026476,text,,,0.0
60116,KEY_DOWN,,,ebe96812-6c3c-43ab-b0f7-b893b94dd014,101.0,96026476,text,,,391.0
60116,KEY_DOWN,,,ebe96812-6c3c-43ab-b0f7-b893b94dd014,575.0,96026476,text,,,0.0
60951,KEY_DOWN,,,ebe96812-6c3c-43ab-b0f7-b893b94dd014,480.0,96026476,text,,,835.0
60951,KEY_DOWN,,,ebe96812-6c3c-43ab-b0f7-b893b94dd014,113.0,96026476,text,,,0.0
61025,KEY_DOWN,,,ebe96812-6c3c-43ab-b0f7-b893b94dd014,7687.0,96026476,text,,,74.0
61025,KEY_DOWN,,,ebe96812-6c3c-43ab-b0f7-b893b94dd014,83.0,96026476,text,,,0.0
61299,KEY_DOWN,Tab,,ebe96812-6c3c-43ab-b0f7-b893b94dd014,,96026476,text,,,274.0
61299,KEY_DOWN,Tab,,ebe96812-6c3c-43ab-b0f7-b893b94dd014,,96026476,text,,,0.0
61771,KEY_DOWN,,,1ad2d8fa-17d8-4be8-b529-34f454a8184c,441.0,96026476,text,,,472.0
61771,KEY_DOWN,,,1ad2d8fa-17d8-4be8-b529-34f454a8184c,114.0,96026476,text,,,0.0
61845,KEY_DOWN,,,1ad2d8fa-17d8-4be8-b529-34f454a8184c,1054.0,96026476,text,,,74.0
61845,KEY_DOWN,,,1ad2d8fa-17d8-4be8-b529-34f454a8184c,80.0,96026476,text,,,0.0
61969,KEY_DOWN,,,1ad2d8fa-17d8-4be8-b529-34f454a8184c,658.0,96026476,text,,,124.0
61969,KEY_DOWN,,,1ad2d8fa-17d8-4be8-b529-34f454a8184c,85.0,96026476,text,,,0.0
2306,KEY_DOWN,Meta,True,6ccf074f-f755-4389-af7b-3c27169b0430,,98202857,body,,,
2578,KEY_DOWN,,True,6ccf074f-f755-4389-af7b-3c27169b0430,1089.0,98202857,body,,,272.0
7970,KEY_DOWN,Shift,,84048350-54f0-417e-a3c6-e13c951d15a4,,98202857,text,True,,5392.0
8362,KEY_DOWN,,,84048350-54f0-417e-a3c6-e13c951d15a4,1150.0,98202857,text,True,,392.0
8578,KEY_DOWN,,,84048350-54f0-417e-a3c6-e13c951d15a4,1140.0,98202857,text,,,216.0
8786,KEY_DOWN,,,84048350-54f0-417e-a3c6-e13c951d15a4,90.0,98202857,text,,,208.0
9002,KEY_DOWN,,,84048350-54f0-417e-a3c6-e13c951d15a4,1137.0,98202857,text,,,216.0
9178,KEY_DOWN,,,84048350-54f0-417e-a3c6-e13c951d15a4,449.0,98202857,text,,,176.0
9410,KEY_DOWN,,,84048350-54f0-417e-a3c6-e13c951d15a4,122.0,98202857,text,,,232.0
9514,KEY_DOWN,,,84048350-54f0-417e-a3c6-e13c951d15a4,1135.0,98202857,text,,,104.0
9714,KEY_DOWN,,,84048350-54f0-417e-a3c6-e13c951d15a4,110.0,98202857,text,,,200.0
9834,KEY_DOWN,,,84048350-54f0-417e-a3c6-e13c951d15a4,452.0,98202857,text,,,120.0
10098,KEY_DOWN,Tab,,84048350-54f0-417e-a3c6-e13c951d15a4,,98202857,text,,,264.0
10410,KEY_DOWN,Shift,,9532e536-9bb4-4e75-981a-bfd036524358,,98202857,text,True,,312.0
10874,KEY_DOWN,,,9532e536-9bb4-4e75-981a-bfd036524358,7828.0,98202857,text,True,,464.0
11370,KEY_DOWN,,,9532e536-9bb4-4e75-981a-bfd036524358,113.0,98202857,text,,,496.0
12130,KEY_DOWN,,,9532e536-9bb4-4e75-981a-bfd036524358,1077.0,98202857,text,,,760.0
12290,KEY_DOWN,,,9532e536-9bb4-4e75-981a-bfd036524358,1077.0,98202857,text,,,160.0
12506,KEY_DOWN,,,9532e536-9bb4-4e75-981a-bfd036524358,113.0,98202857,text,,,216.0
13170,KEY_DOWN,,,9532e536-9bb4-4e75-981a-bfd036524358,66.0,98202857,text,,,664.0
13322,KEY_DOWN,,,9532e536-9bb4-4e75-981a-bfd036524358,66.0,98202857,text,,,152.0
13706,KEY_DOWN,Tab,,9532e536-9bb4-4e75-981a-bfd036524358,,98202857,text,,,384.0
16130,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,112.0,98202857,text,,,2424.0
16394,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,110.0,98202857,text,,,264.0
16658,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,122.0,98202857,text,,,264.0
16834,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,122.0,98202857,text,,,176.0
17010,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,474.0,98202857,text,,,176.0
17154,KEY_DOWN,Shift,,504ec085-238f-4c66-b033-00a2d7e28a3f,,98202857,text,True,,144.0
17370,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,1087.0,98202857,text,True,,216.0
17690,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,7701.0,98202857,text,,,320.0
17994,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,397.0,98202857,text,,,304.0
18178,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,88.0,98202857,text,,,184.0
18322,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,113.0,98202857,text,,,144.0
18474,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,67.0,98202857,text,,,152.0
18602,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,7701.0,98202857,text,,,128.0
18858,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,113.0,98202857,text,,,256.0
19258,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,474.0,98202857,text,,,400.0
19394,KEY_DOWN,Shift,,504ec085-238f-4c66-b033-00a2d7e28a3f,,98202857,text,True,,136.0
19786,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,1087.0,98202857,text,True,,392.0
20066,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,68.0,98202857,text,,,280.0
20410,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,1022.0,98202857,text,,,344.0
20474,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,474.0,98202857,text,,,64.0
20570,KEY_DOWN,Shift,,504ec085-238f-4c66-b033-00a2d7e28a3f,,98202857,text,True,,96.0
20834,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,620.0,98202857,text,True,,264.0
21042,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,615.0,98202857,text,,,208.0
21170,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,118.0,98202857,text,,,128.0
21402,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,438.0,98202857,text,,,232.0
21522,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,1134.0,98202857,text,,,120.0
21962,KEY_DOWN,Backspace,,504ec085-238f-4c66-b033-00a2d7e28a3f,,98202857,text,,,440.0
22106,KEY_DOWN,Backspace,,504ec085-238f-4c66-b033-00a2d7e28a3f,,98202857,text,,,144.0
22226,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,68.0,98202857,text,,,120.0
22362,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,1134.0,98202857,text,,,136.0
22482,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,113.0,98202857,text,,,120.0
22634,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,474.0,98202857,text,,,152.0
22730,KEY_DOWN,Shift,,504ec085-238f-4c66-b033-00a2d7e28a3f,,98202857,text,True,,96.0
22898,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,620.0,98202857,text,True,,168.0
23042,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,118.0,98202857,text,,,144.0
23170,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,88.0,98202857,text,,,128.0
23274,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,507.0,98202857,text,,,104.0
23370,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,1134.0,98202857,text,,,96.0
23586,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,1022.0,98202857,text,,,216.0
23834,KEY_DOWN,Backspace,,504ec085-238f-4c66-b033-00a2d7e28a3f,,98202857,text,,,248.0
23986,KEY_DOWN,Backspace,,504ec085-238f-4c66-b033-00a2d7e28a3f,,98202857,text,,,152.0
24146,KEY_DOWN,Backspace,,504ec085-238f-4c66-b033-00a2d7e28a3f,,98202857,text,,,160.0
24298,KEY_DOWN,Backspace,,504ec085-238f-4c66-b033-00a2d7e28a3f,,98202857,text,,,152.0
24898,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,7701.0,98202857,text,,,600.0
25066,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,507.0,98202857,text,,,168.0
25138,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,1134.0,98202857,text,,,72.0
25538,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,1022.0,98202857,text,,,400.0
25618,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,474.0,98202857,text,,,80.0
25722,KEY_DOWN,Shift,,504ec085-238f-4c66-b033-00a2d7e28a3f,,98202857,text,True,,104.0
25922,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,648.0,98202857,text,True,,200.0
26042,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,615.0,98202857,text,,,120.0
26154,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,483.0,98202857,text,,,112.0
26338,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,88.0,98202857,text,,,184.0
26490,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,552.0,98202857,text,,,152.0
26626,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,7701.0,98202857,text,,,136.0
26778,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,118.0,98202857,text,,,152.0
26914,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,113.0,98202857,text,,,136.0
27090,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,88.0,98202857,text,,,176.0
27314,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,615.0,98202857,text,,,224.0
28250,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,1022.0,98202857,text,,,936.0
28362,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,474.0,98202857,text,,,112.0
29394,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,82.0,98202857,text,,,1032.0
29834,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,110.0,98202857,text,,,440.0
30642,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,97.0,98202857,text,,,808.0
30866,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,213.0,98202857,text,,,224.0
31138,KEY_DOWN,,,504ec085-238f-4c66-b033-00a2d7e28a3f,101.0,98202857,text,,,272.0
31690,KEY_DOWN,Tab,,504ec085-238f-4c66-b033-00a2d7e28a3f,,98202857,text,,,552.0
34194,KEY_DOWN,,,9b1d3490-d48d-4756-b38e-e32023e1ddb7,7734.0,98202857,email,,,2504.0
34306,KEY_DOWN,,,9b1d3490-d48d-4756-b38e-e32023e1ddb7,198.0,98202857,email,,,112.0
34514,KEY_DOWN,,,9b1d3490-d48d-4756-b38e-e32023e1ddb7,102.0,98202857,email,,,208.0
34610,KEY_DOWN,,,9b1d3490-d48d-4756-b38e-e32023e1ddb7,117.0,98202857,email,,,96.0
34794,KEY_DOWN,,,9b1d3490-d48d-4756-b38e-e32023e1ddb7,288.0,98202857,email,,,184.0
35074,KEY_DOWN,,,9b1d3490-d48d-4756-b38e-e32023e1ddb7,594.0,98202857,email,,,280.0
35162,KEY_DOWN,,,9b1d3490-d48d-4756-b38e-e32023e1ddb7,7734.0,98202857,email,,,88.0
35346,KEY_DOWN,,,9b1d3490-d48d-4756-b38e-e32023e1ddb7,106.0,98202857,email,,,184.0
35466,KEY_DOWN,,,9b1d3490-d48d-4756-b38e-e32023e1ddb7,84.0,98202857,email,,,120.0
35746,KEY_DOWN,,,9b1d3490-d48d-4756-b38e-e32023e1ddb7,68.0,98202857,email,,,280.0
36282,KEY_DOWN,,,9b1d3490-d48d-4756-b38e-e32023e1ddb7,594.0,98202857,email,,,536.0
36394,KEY_DOWN,,,9b1d3490-d48d-4756-b38e-e32023e1ddb7,7734.0,98202857,email,,,112.0
36546,KEY_DOWN,,,9b1d3490-d48d-4756-b38e-e32023e1ddb7,7753.0,98202857,email,,,152.0
36682,KEY_DOWN,,,9b1d3490-d48d-4756-b38e-e32023e1ddb7,7753.0,98202857,email,,,136.0
36794,KEY_DOWN,,,9b1d3490-d48d-4756-b38e-e32023e1ddb7,7734.0,98202857,email,,,112.0
37058,KEY_DOWN,,,9b1d3490-d48d-4756-b38e-e32023e1ddb7,106.0,98202857,email,,,264.0
37186,KEY_DOWN,,,9b1d3490-d48d-4756-b38e-e32023e1ddb7,106.0,98202857,email,,,128.0
37386,KEY_DOWN,Shift,,9b1d3490-d48d-4756-b38e-e32023e1ddb7,,98202857,email,True,,200.0
37466,KEY_DOWN,,,9b1d3490-d48d-4756-b38e-e32023e1ddb7,100.0,98202857,email,True,,80.0
37946,KEY_DOWN,,,9b1d3490-d48d-4756-b38e-e32023e1ddb7,7734.0,98202857,email,,,480.0
38138,KEY_DOWN,,,9b1d3490-d48d-4756-b38e-e32023e1ddb7,107.0,98202857,email,,,192.0
38314,KEY_DOWN,,,9b1d3490-d48d-4756-b38e-e32023e1ddb7,288.0,98202857,email,,,176.0
38442,KEY_DOWN,,,9b1d3490-d48d-4756-b38e-e32023e1ddb7,1117.0,98202857,email,,,128.0
38610,KEY_DOWN,,,9b1d3490-d48d-4756-b38e-e32023e1ddb7,104.0,98202857,email,,,168.0
38770,KEY_DOWN,,,9b1d3490-d48d-4756-b38e-e32023e1ddb7,198.0,98202857,email,,,160.0
38906,KEY_DOWN,,,9b1d3490-d48d-4756-b38e-e32023e1ddb7,7734.0,98202857,email,,,136.0
39042,KEY_DOWN,,,9b1d3490-d48d-4756-b38e-e32023e1ddb7,68.0,98202857,email,,,136.0
39202,KEY_DOWN,,,9b1d3490-d48d-4756-b38e-e32023e1ddb7,1116.0,98202857,email,,,160.0
39330,KEY_DOWN,,,9b1d3490-d48d-4756-b38e-e32023e1ddb7,7777.0,98202857,email,,,128.0
39394,KEY_DOWN,,,9b1d3490-d48d-4756-b38e-e32023e1ddb7,1117.0,98202857,email,,,64.0
39570,KEY_DOWN,Tab,,9b1d3490-d48d-4756-b38e-e32023e1ddb7,,98202857,email,,,176.0
39810,KEY_DOWN,Shift,,3b966ff8-d1ba-4b74-a520-5e9e09e86a81,,98202857,password,True,,240.0
39922,KEY_DOWN,,,3b966ff8-d1ba-4b74-a520-5e9e09e86a81,7912.0,98202857,password,True,,112.0
40146,KEY_DOWN,,,3b966ff8-d1ba-4b74-a520-5e9e09e86a81,1036.0,98202857,password,,,224.0
40354,KEY_DOWN,,,3b966ff8-d1ba-4b74-a520-5e9e09e86a81,7928.0,98202857,password,,,208.0
40490,KEY_DOWN,,,3b966ff8-d1ba-4b74-a520-5e9e09e86a81,7928.0,98202857,password,,,136.0
40610,KEY_DOWN,,,3b966ff8-d1ba-4b74-a520-5e9e09e86a81,207.0,98202857,password,,,120.0
41890,KEY_DOWN,Shift,,3b966ff8-d1ba-4b74-a520-5e9e09e86a81,,98202857,password,True,,1280.0
41930,KEY_DOWN,Meta,True,3b966ff8-d1ba-4b74-a520-5e9e09e86a81,,98202857,password,True,,40.0
42154,KEY_DOWN,ArrowLeft,True,3b966ff8-d1ba-4b74-a520-5e9e09e86a81,,98202857,password,True,,224.0
42426,KEY_DOWN,Shift,,3b966ff8-d1ba-4b74-a520-5e9e09e86a81,,98202857,password,True,,272.0
42522,KEY_DOWN,,,3b966ff8-d1ba-4b74-a520-5e9e09e86a81,7912.0,98202857,password,True,,96.0
42810,KEY_DOWN,,,3b966ff8-d1ba-4b74-a520-5e9e09e86a81,1036.0,98202857,password,,,288.0
43034,KEY_DOWN,,,3b966ff8-d1ba-4b74-a520-5e9e09e86a81,7928.0,98202857,password,,,224.0
43178,KEY_DOWN,,,3b966ff8-d1ba-4b74-a520-5e9e09e86a81,7928.0,98202857,password,,,144.0
43290,KEY_DOWN,,,3b966ff8-d1ba-4b74-a520-5e9e09e86a81,207.0,98202857,password,,,112.0
43370,KEY_DOWN,,,3b966ff8-d1ba-4b74-a520-5e9e09e86a81,325.0,98202857,password,,,80.0
43626,KEY_DOWN,,,3b966ff8-d1ba-4b74-a520-5e9e09e86a81,1066.0,98202857,password,,,256.0
43746,KEY_DOWN,,,3b966ff8-d1ba-4b74-a520-5e9e09e86a81,1115.0,98202857,password,,,120.0
44090,KEY_DOWN,,,3b966ff8-d1ba-4b74-a520-5e9e09e86a81,314.0,98202857,password,,,344.0
44338,KEY_DOWN,Shift,,3b966ff8-d1ba-4b74-a520-5e9e09e86a81,,98202857,password,True,,248.0
44514,KEY_DOWN,,,3b966ff8-d1ba-4b74-a520-5e9e09e86a81,73.0,98202857,password,True,,176.0
48802,KEY_DOWN,,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,74.0,98202857,email,,,4288.0
48946,KEY_DOWN,,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,1049.0,98202857,email,,,144.0
49146,KEY_DOWN,,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,7873.0,98202857,email,,,200.0
49386,KEY_DOWN,,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,452.0,98202857,email,,,240.0
49546,KEY_DOWN,,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,90.0,98202857,email,,,160.0
49738,KEY_DOWN,,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,1141.0,98202857,email,,,192.0
49866,KEY_DOWN,,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,74.0,98202857,email,,,128.0
50058,KEY_DOWN,,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,108.0,98202857,email,,,192.0
50170,KEY_DOWN,,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,7867.0,98202857,email,,,112.0
50530,KEY_DOWN,,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,117.0,98202857,email,,,360.0
50922,KEY_DOWN,,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,1141.0,98202857,email,,,392.0
51026,KEY_DOWN,,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,74.0,98202857,email,,,104.0
51306,KEY_DOWN,,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,663.0,98202857,email,,,280.0
51450,KEY_DOWN,,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,663.0,98202857,email,,,144.0
51546,KEY_DOWN,,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,74.0,98202857,email,,,96.0
51962,KEY_DOWN,,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,108.0,98202857,email,,,416.0
52090,KEY_DOWN,,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,108.0,98202857,email,,,128.0
52266,KEY_DOWN,Shift,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,,98202857,email,True,,176.0
52330,KEY_DOWN,,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,119.0,98202857,email,True,,64.0
52570,KEY_DOWN,,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,74.0,98202857,email,,,240.0
52786,KEY_DOWN,,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,438.0,98202857,email,,,216.0
52914,KEY_DOWN,,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,90.0,98202857,email,,,128.0
53082,KEY_DOWN,,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,69.0,98202857,email,,,168.0
53266,KEY_DOWN,,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,7746.0,98202857,email,,,184.0
53434,KEY_DOWN,,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,1049.0,98202857,email,,,168.0
53514,KEY_DOWN,,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,74.0,98202857,email,,,80.0
